"id" "switch" "arsenic" "dist" "assoc" "educ"
"4956" 0 0.62 26.2509994506836 1 0
"4957" 0 0.23 7.05700016021729 1 10
"4958" 1 3.04 43.306999206543 0 8
"4959" 1 4.13 56.7229995727539 1 0
"4960" 1 3.42 61.5470008850098 1 0
"4961" 1 2.54 47.0309982299805 0 3
"4962" 1 2.16 85.4820022583008 0 4
"4963" 1 0.49 3.28600001335144 1 0
"4964" 0 0.66 25.5219993591309 1 0
"4965" 0 1.2 44.943000793457 1 4
"4966" 0 0.17 14.1479997634888 1 0
"4967" 0 0.09 10.2080001831055 1 5
"4968" 0 0.05 5.49599981307983 1 7
"4969" 0 0.31 4.87200021743774 0 8
"4970" 0 0.09 3.94400000572205 1 11
"4971" 0 0.75 19.318000793457 0 7
"4972" 0 0.55 25.371000289917 1 10
"4973" 1 1.27 20.4689998626709 1 0
"4974" 0 0.47 14.3109998703003 1 0
"4975" 1 0.05 2.06699991226196 1 12
"4976" 0 0.11 3.17799997329712 0 5
"4977" 0 0.05 5.37799978256226 0 10
"4978" 0 0.17 5.22599983215332 0 6
"4979" 0 0.05 10.3870000839233 1 9
"4980" 0 0.22 9.77000045776367 0 0
"4981" 0 0.35 7.24300003051758 0 0
"4982" 0 0.12 5.33099985122681 0 3
"4983" 0 0.05 9.01099967956543 1 12
"4984" 0 0.23 1.25499999523163 1 0
"4985" 0 0.75 54.423999786377 1 6
"4986" 0 0.87 81.1660003662109 0 0
"4987" 0 1.65 13.5799999237061 1 0
"4988" 0 0.23 2.54200005531311 0 2
"4989" 0 1.54 24.0049991607666 1 10
"4990" 0 0.74 28.2150001525879 1 7
"4991" 0 0.78 23.9419994354248 0 7
"4992" 0 0.71 40.2960014343262 1 8
"4993" 1 0.57 10.6269998550415 0 9
"4994" 1 1.03 14.7349996566772 1 0
"4995" 1 0.72 17.9669990539551 0 4
"4996" 1 0.69 31.5739994049072 1 0
"4997" 1 0.64 32.242000579834 1 0
"4998" 0 0.3 2.60700011253357 0 0
"4999" 1 0.98 15.3559999465942 1 0
"5000" 0 0.95 27.4200000762939 0 3
"5001" 0 0.85 15.4849996566772 0 0
"5002" 0 0.36 1.97899997234344 0 0
"5003" 1 0.59 22.5849990844727 1 4
"5004" 0 0.45 2.73300004005432 1 8
"5005" 1 1.03 26.0769996643066 0 7
"5006" 1 0.65 45.5429992675781 0 0
"5007" 0 0.6 44.1940002441406 1 10
"5008" 0 0.59 23.3549995422363 1 0
"5009" 1 0.46 2.41300010681152 0 5
"5010" 0 0.48 10.5260000228882 0 0
"5011" 0 0.62 21.8980007171631 0 0
"5012" 0 0.2 2.25500011444092 0 0
"5013" 1 1.15 30.4650001525879 0 8
"5014" 0 0.83 17.371000289917 0 8
"5015" 1 0.76 33.507999420166 0 8
"5016" 0 0.88 39.9739990234375 0 5
"5017" 0 0.63 19.9209995269775 0 4
"5018" 0 0.05 5.84999990463257 0 0
"5019" 0 0.59 26.6650009155273 0 9
"5020" 0 0.62 39.1629981994629 1 5
"5021" 0 0.63 38.9410018920898 1 5
"5022" 0 0.6 47.773998260498 0 8
"5023" 0 0.45 12.003999710083 0 0
"5024" 1 0.77 40.5439987182617 0 0
"5025" 0 0.49 6.42799997329712 0 0
"5026" 1 0.36 6.75600004196167 1 5
"5027" 0 0.37 3.7739999294281 1 3
"5028" 1 0.33 8.49600028991699 1 7
"5029" 1 0.7 16.6049995422363 1 5
"5030" 0 0.77 28.2549991607666 1 0
"5031" 1 0.43 8.6879997253418 1 5
"5032" 1 0.31 15.0240001678467 1 5
"5033" 0 0.27 10.3030004501343 1 10
"5034" 1 0.72 26.048999786377 0 0
"5035" 0 0.44 4.61399984359741 0 0
"5036" 0 0.53 17.3759994506836 1 3
"5037" 0 0.37 7.81199979782104 1 0
"5038" 0 0.18 3.57999992370605 1 5
"5039" 0 0.51 11.4049997329712 1 5
"5040" 0 0.35 2.00200009346008 1 5
"5041" 1 1.29 18.4799995422363 0 5
"5042" 0 0.05 18.4699993133545 1 8
"5043" 0 0.4 22.4389991760254 1 5
"5044" 0 0.48 6.13100004196167 1 8
"5045" 1 2.55 10.7770004272461 0 5
"5046" 0 0.52 32.5830001831055 1 3
"5047" 0 0.32 13.6730003356934 1 5
"5048" 0 0.05 9.29899978637695 1 5
"5049" 0 0.67 35.8079986572266 1 3
"5050" 0 0.55 41.1129989624023 1 4
"5051" 0 0.49 8.21700000762939 1 0
"5052" 1 2.31 18.4379997253418 0 2
"5053" 0 0.71 22.8139991760254 1 0
"5054" 1 0.82 13.7849998474121 1 5
"5055" 1 1.15 19.3360004425049 1 5
"5056" 0 0.08 2.59899997711182 0 2
"5057" 1 0.05 3.42000007629395 0 2
"5058" 0 0.05 3.74600005149841 1 0
"5059" 1 0.25 11.8929996490479 0 4
"5060" 1 0.05 5.9229998588562 0 8
"5061" 0 0.05 6.96400022506714 1 5
"5062" 0 0.26 9.60099983215332 1 2
"5063" 0 0.34 4.50600004196167 1 4
"5064" 0 0.71 98.0329971313477 0 8
"5065" 0 0.52 153.727996826172 0 5
"5066" 0 0.41 10.0640001296997 1 2
"5067" 0 0.44 1.42599999904633 1 3
"5068" 0 0.91 36.9160003662109 0 3
"5069" 0 0.51 35.7280006408691 0 5
"5070" 0 0.2 20.1490001678467 0 4
"5071" 0 0.33 5.48699998855591 0 5
"5072" 1 1.92 23.7800006866455 1 5
"5073" 0 0.28 24.2630004882812 1 5
"5074" 0 0.55 14.9010000228882 1 8
"5075" 0 0.05 10.1499996185303 0 5
"5076" 0 0.45 6.42199993133545 1 9
"5077" 0 0.41 8.2519998550415 1 9
"5078" 0 0.4 9.75100040435791 0 9
"5079" 1 0.5 6.02199983596802 1 0
"5080" 0 0.66 13.1459999084473 0 5
"5081" 0 0.95 61.773998260498 0 5
"5082" 0 1.63 65.8150024414062 1 5
"5083" 0 1.14 83.2470016479492 1 4
"5084" 0 0.7 106.494003295898 1 5
"5085" 0 0.68 125.141998291016 0 6
"5086" 0 0.62 49.0779991149902 1 2
"5087" 1 0.15 13.0279998779297 1 6
"5088" 0 1.45 71.4759979248047 1 0
"5089" 1 2.03 85.6399993896484 1 0
"5090" 0 0.95 130.912002563477 0 4
"5091" 0 1.8 68.0080032348633 1 0
"5092" 1 2.32 68.1760025024414 1 0
"5093" 1 1.32 93.9449996948242 1 5
"5094" 0 1.42 68.5189971923828 1 5
"5095" 0 1.01 77.8960037231445 1 5
"5096" 0 1.02 105.09400177002 1 5
"5097" 0 0.7 115.763000488281 0 8
"5098" 0 1.29 128.246002197266 1 2
"5099" 0 2.35 130.208999633789 1 0
"5100" 0 1.35 73.870002746582 1 4
"5101" 1 1.75 57.7750015258789 0 6
"5102" 0 0.4 4.87900018692017 0 0
"5103" 0 0.84 56.6230010986328 0 5
"5104" 0 1 14.1700000762939 1 5
"5105" 0 0.48 8.68900012969971 1 4
"5106" 0 1.27 17.8549995422363 1 5
"5107" 1 1.68 30.8209991455078 0 5
"5108" 1 2.58 39.8079986572266 0 5
"5109" 0 1.83 43.9539985656738 1 5
"5110" 0 1.86 28.1609992980957 0 0
"5111" 0 2.05 50.3470001220703 1 3
"5112" 1 1.12 16.2900009155273 1 0
"5113" 0 1.86 17.7670001983643 1 5
"5114" 1 1.99 18.048999786377 1 4
"5115" 0 0.09 7.88800001144409 1 6
"5116" 1 1.47 39.1360015869141 1 7
"5117" 1 2.22 14.3050003051758 0 10
"5118" 1 1.16 26.6749992370605 0 3
"5119" 1 0.6 31.0610008239746 1 2
"5120" 1 1.62 30.5319995880127 1 5
"5121" 0 0.05 8.78600025177002 1 4
"5122" 1 1.51 27.9890003204346 1 5
"5123" 0 0.05 17.0979995727539 1 8
"5124" 0 0.33 4.59299993515015 0 4
"5125" 0 0.2 16.1770000457764 0 4
"5126" 0 0.27 20.3680000305176 1 5
"5127" 0 0.05 11.6800003051758 1 8
"5128" 1 0.91 11.0310001373291 1 5
"5129" 0 0.05 6.26999998092651 1 0
"5130" 1 0.67 12.2340002059937 1 5
"5131" 0 0.35 2.74799990653992 1 8
"5132" 0 0.43 12.0240001678467 1 0
"5133" 0 0.47 6.41300010681152 0 11
"5134" 1 0.81 24.003999710083 1 10
"5135" 0 0.29 8.32800006866455 0 3
"5136" 0 0.05 9.99199962615967 0 3
"5137" 0 0.11 12.0389995574951 1 0
"5138" 0 0.05 16.2800006866455 1 9
"5139" 1 0.5 7.58699989318848 1 0
"5140" 1 0.23 18.7800006866455 0 0
"5141" 0 0.37 1.70899999141693 1 0
"5142" 0 0.05 6.37799978256226 0 5
"5143" 0 0.18 1.07200002670288 1 3
"5144" 1 0.4 11.2919998168945 0 0
"5145" 0 0.3 6.77500009536743 1 0
"5146" 0 0.05 8.10799980163574 1 6
"5147" 1 1.25 14.7869997024536 1 0
"5148" 0 1.12 22.0020008087158 1 0
"5149" 1 0.05 4.38899993896484 0 5
"5150" 1 1.58 11.8129997253418 1 5
"5151" 0 0.71 13.71399974823 1 0
"5152" 1 0.45 4.75299978256226 1 11
"5153" 1 0.15 3.90899991989136 1 1
"5154" 0 0.43 7.11199998855591 1 4
"5155" 0 0.23 5.0939998626709 1 1
"5156" 0 0.35 3.67700004577637 0 6
"5157" 0 2.53 24.8840007781982 1 5
"5158" 1 1.1 6.4689998626709 1 6
"5159" 0 0.15 7.66800022125244 1 1
"5160" 0 0.15 6.42700004577637 0 5
"5161" 1 0.06 13.6020002365112 0 11
"5162" 0 0.24 9.7209997177124 1 0
"5163" 0 0.41 5.16699981689453 1 0
"5164" 0 0.35 5.40500020980835 1 0
"5165" 0 0.29 9.9370002746582 1 0
"5166" 0 0.29 7.76300001144409 1 0
"5167" 1 1.7 24.2229995727539 1 5
"5168" 0 0.54 10.4610004425049 0 5
"5169" 0 1.13 42.0110015869141 0 5
"5170" 0 0.51 24.8330001831055 1 12
"5171" 0 0.52 19.5020008087158 0 10
"5172" 1 0.41 17.875 0 8
"5173" 0 0.34 2.89000010490417 0 5
"5174" 0 0.6 77.1080017089844 1 0
"5175" 0 0.76 77.8850021362305 1 2
"5176" 0 1.09 85.7870025634766 1 0
"5177" 1 1 74.911003112793 1 4
"5178" 0 0.61 100.539001464844 0 0
"5179" 0 1.13 125.59700012207 1 3
"5180" 0 0.86 113.698997497559 1 3
"5181" 0 1.01 119.94100189209 1 4
"5182" 1 0.62 94.7200012207031 1 2
"5183" 0 1.22 135.910003662109 1 3
"5184" 0 0.58 78.9779968261719 1 2
"5185" 0 0.63 87.9079971313477 1 5
"5186" 0 0.76 88.8659973144531 1 6
"5187" 1 0.78 59.5250015258789 1 0
"5188" 0 0.12 4.70100021362305 0 5
"5189" 0 1.11 57.1389999389648 1 10
"5190" 0 1.36 53.8320007324219 0 0
"5191" 1 0.56 68.3450012207031 1 3
"5192" 0 0.74 43.1119995117188 0 0
"5193" 0 0.05 5.08199977874756 1 5
"5194" 1 0.43 6.2519998550415 0 5
"5195" 0 0.54 9.94999980926514 0 0
"5196" 1 1.01 6.64599990844727 1 0
"5197" 1 0.45 3.55699992179871 1 5
"5198" 0 0.17 34.7350006103516 1 15
"5199" 1 0.73 38.9199981689453 0 5
"5200" 1 1.17 59.5989990234375 1 0
"5201" 1 0.61 43.1860008239746 1 0
"5202" 1 0.83 9.94600009918213 1 0
"5203" 1 1.09 41.9420013427734 1 0
"5204" 0 0.38 14.2220001220703 1 12
"5205" 0 0.41 12.9069995880127 1 0
"5206" 1 0.45 5.00799989700317 1 2
"5207" 1 0.18 8.4350004196167 1 5
"5208" 1 0.47 9.36400032043457 1 2
"5209" 1 0.64 13.6359996795654 0 4
"5210" 1 0.51 29.3619995117188 1 0
"5211" 1 0.07 7.51100015640259 1 0
"5212" 1 0.79 16.8899993896484 1 3
"5213" 1 0.35 7.3769998550415 1 0
"5214" 0 0.47 11.2469997406006 1 3
"5215" 0 0.05 3.41400003433228 1 6
"5216" 0 0.34 12.6389999389648 1 9
"5217" 0 0.19 9.50699996948242 1 8
"5218" 0 0.06 1.56500005722046 1 5
"5219" 1 0.22 8.60900020599365 1 7
"5220" 1 0.37 2.33800005912781 1 10
"5221" 0 0.3 9.03400039672852 0 14
"5222" 0 1.33 31.1520004272461 0 12
"5223" 0 0.34 11.081000328064 1 3
"5224" 1 1.83 18.5219993591309 1 6
"5225" 1 2.18 43.4169998168945 1 4
"5226" 1 0.18 13.3100004196167 1 9
"5227" 0 2.27 15.6070003509521 1 3
"5228" 0 0.49 6.71999979019165 1 4
"5229" 0 0.27 8.0629997253418 0 8
"5230" 1 0.95 4.71099996566772 1 3
"5231" 1 0.52 43.8619995117188 0 5
"5232" 1 0.84 58.4389991760254 1 4
"5233" 1 0.07 4.32499980926514 1 6
"5234" 1 0.09 7.20699977874756 0 12
"5235" 1 1.08 14.9879999160767 1 2
"5236" 0 0.35 22.7490005493164 1 5
"5237" 0 0.05 6.66400003433228 1 0
"5238" 0 0.45 4.55499982833862 1 6
"5239" 0 0.49 16.4820003509521 1 9
"5240" 1 0.35 3.92400002479553 1 4
"5241" 1 0.61 25.1389999389648 1 2
"5242" 0 0.33 3.34200000762939 1 8
"5243" 0 2.83 7.27699995040894 1 8
"5244" 1 0.6 27.8950004577637 1 3
"5245" 0 2.51 36.0830001831055 1 7
"5246" 1 1.04 35.0579986572266 1 5
"5247" 0 0.27 3.95900011062622 1 10
"5248" 1 1.36 30.507999420166 0 10
"5249" 1 1.91 20.8920001983643 0 4
"5250" 0 0.47 7.67500019073486 1 6
"5251" 0 0.05 8.96399974822998 1 0
"5252" 0 0.1 5.16699981689453 1 4
"5253" 1 0.68 33.9959983825684 1 4
"5254" 1 0.74 39.1450004577637 1 3
"5255" 0 0.78 37.2220001220703 1 6
"5256" 0 0.72 3.52500009536743 0 6
"5257" 0 0.51 23.2049999237061 0 5
"5258" 0 1.66 31.9930000305176 1 7
"5259" 0 1.17 43.7599983215332 1 4
"5260" 0 1.47 51.6300010681152 0 3
"5261" 0 1.8 51.6959991455078 1 6
"5262" 1 2.05 19.6700000762939 1 8
"5263" 1 0.77 32.2159996032715 1 3
"5264" 1 1.31 74.0810012817383 1 9
"5265" 0 0.75 53.5439987182617 1 10
"5266" 0 1.21 37.1049995422363 1 4
"5267" 0 0.75 65.2099990844727 1 5
"5268" 1 0.71 32.7690010070801 1 0
"5269" 1 1.59 14.9409999847412 1 3
"5270" 1 0.85 29.2019996643066 1 3
"5271" 1 0.77 16.9669990539551 1 8
"5272" 0 0.47 4.83699989318848 1 8
"5273" 0 0.41 7.375 1 5
"5274" 1 1.55 53.689998626709 0 4
"5275" 0 0.34 7.11700010299683 0 8
"5276" 0 0.49 4.94500017166138 0 10
"5277" 1 0.61 22.7670001983643 1 8
"5278" 0 0.58 47.6759986877441 0 11
"5279" 0 0.64 49.6889991760254 1 4
"5280" 1 0.96 60.8279991149902 1 5
"5281" 1 0.7 24.2490005493164 1 10
"5282" 1 1.37 19.613000869751 1 7
"5283" 0 0.81 31.0690002441406 1 6
"5284" 0 0.2 13.6339998245239 0 8
"5285" 0 0.19 4.71099996566772 1 5
"5286" 0 0.05 4.63000011444092 1 0
"5287" 1 0.82 20.1030006408691 0 3
"5288" 1 0.23 8.02000045776367 1 7
"5289" 1 0.38 11.3620004653931 1 5
"5290" 1 1.14 10.9460000991821 1 5
"5291" 0 0.1 6.65799999237061 0 0
"5292" 0 0.21 5.34200000762939 1 10
"5293" 1 0.61 19.0540008544922 0 0
"5294" 0 0.54 9.10400009155273 1 12
"5295" 1 1.08 57.2400016784668 1 8
"5296" 1 1.04 78.8509979248047 1 3
"5297" 0 0.84 103.642997741699 0 3
"5298" 0 0.58 100.730003356934 1 4
"5299" 0 0.57 104.69100189209 0 3
"5300" 0 0.23 21.7310009002686 1 5
"5301" 0 0.52 37.5519981384277 1 3
"5302" 0 0.16 7.55999994277954 0 0
"5303" 0 0.43 8.0930004119873 0 2
"5304" 0 0.58 27.7180004119873 1 0
"5305" 0 0.4 29.4209995269775 1 5
"5306" 0 0.28 33.9379997253418 1 0
"5307" 0 0.4 11.4680004119873 1 5
"5308" 0 0.41 4.51900005340576 1 0
"5309" 0 0.64 10.2030000686646 1 0
"5310" 0 0.12 6.00500011444092 1 0
"5311" 0 0.53 9.60900020599365 1 0
"5312" 0 0.81 14.1470003128052 1 7
"5313" 0 0.28 1.83899998664856 1 5
"5314" 1 0.05 8.7209997177124 1 3
"5315" 0 0.53 48.7449989318848 1 4
"5316" 1 1.28 24.30299949646 1 10
"5317" 1 0.76 36.984001159668 1 11
"5318" 1 1.39 42.2309989929199 0 10
"5319" 1 2.51 28.2770004272461 0 10
"5320" 1 1.68 29.7789993286133 1 6
"5321" 1 1.63 71.5179977416992 1 6
"5322" 1 2.27 69.3099975585938 1 12
"5323" 1 1.47 30.0830001831055 1 11
"5324" 1 2.86 40.3720016479492 1 5
"5325" 1 1.93 47.1590003967285 1 8
"5326" 1 1.42 125.307998657227 1 16
"5327" 1 3.08 112.677001953125 1 12
"5328" 1 1.87 95.1999969482422 0 12
"5329" 0 0.37 7.17999982833862 1 8
"5330" 1 0.88 17.2569999694824 1 7
"5331" 1 1.25 19.0200004577637 1 8
"5332" 1 2.85 54.8559989929199 1 4
"5333" 0 2.38 50.9900016784668 1 12
"5334" 1 0.7 41.0709991455078 1 0
"5335" 0 0.05 2.33299994468689 0 5
"5336" 1 1.02 16.3850002288818 1 14
"5337" 0 0.05 8.375 1 14
"5338" 0 0.05 6.57100009918213 1 5
"5339" 0 0.05 11.0369997024536 1 5
"5340" 1 0.56 48.2719993591309 0 12
"5341" 0 0.05 23.5550003051758 1 5
"5342" 1 1.27 29.3549995422363 0 5
"5343" 0 0.05 19.2800006866455 1 5
"5344" 1 1.87 31.6669998168945 1 5
"5345" 1 1.18 19.1380004882812 0 16
"5346" 0 0.14 2.95900011062622 0 14
"5347" 1 1.7 66.4759979248047 0 7
"5348" 1 1.6 49.4490013122559 1 12
"5349" 1 1.31 29.806999206543 1 10
"5350" 1 1.28 59.8800010681152 1 5
"5351" 1 0.8 84.7229995727539 1 12
"5352" 1 2.08 93.4940032958984 0 12
"5353" 1 2.16 114.147003173828 1 12
"5354" 1 1.07 83.4899978637695 0 14
"5355" 1 1.94 66.802001953125 1 5
"5356" 1 0.83 21.7970008850098 0 3
"5357" 1 1.25 26.5610008239746 0 8
"5358" 0 0.05 7.50299978256226 1 6
"5359" 1 0.32 6.35200023651123 0 5
"5360" 0 1.06 5.36299991607666 0 4
"5361" 0 0.47 14.5860004425049 1 12
"5362" 1 0.05 7.09499979019165 0 13
"5363" 1 0.42 6.84499979019165 1 12
"5364" 0 1.52 87.3239974975586 0 5
"5365" 0 1.66 98.1149978637695 0 10
"5366" 1 1.4 79.5930023193359 0 10
"5367" 1 1.17 52.1500015258789 0 10
"5368" 0 0.07 8.66499996185303 0 16
"5369" 0 0.05 9.61800003051758 0 16
"5370" 0 0.05 12.9329996109009 0 13
"5371" 0 0.05 5.54699993133545 0 12
"5372" 1 1.21 43.2480010986328 0 12
"5373" 0 0.05 7.46700000762939 0 10
"5374" 0 0.65 21.2169990539551 0 5
"5375" 0 0.24 10.46399974823 1 2
"5376" 0 0.51 26.4109992980957 1 12
"5377" 1 1.11 45.8559989929199 0 15
"5378" 1 0.75 64.4739990234375 1 5
"5379" 0 1.28 16.5230007171631 0 16
"5380" 1 1.31 38.3390007019043 0 10
"5381" 0 0.05 12.2089996337891 0 9
"5382" 1 1.03 15.7569999694824 1 10
"5383" 0 1.33 20.2530002593994 1 8
"5384" 1 1.7 12.6420001983643 1 12
"5385" 1 0.29 4.17700004577637 1 10
"5386" 1 1.1 34.9169998168945 0 8
"5387" 0 0.25 15.3929996490479 0 10
"5388" 0 0.05 8.10200023651123 1 8
"5389" 0 0.12 8.40299987792969 1 7
"5390" 0 0.91 30.07200050354 1 7
"5391" 0 0.81 40.9129981994629 0 12
"5392" 0 0.89 48.7610015869141 0 3
"5393" 0 0.05 16.3390007019043 0 10
"5394" 0 0.12 1.7039999961853 0 12
"5395" 1 0.43 10.2480001449585 1 10
"5396" 0 0.05 3.74900007247925 1 9
"5397" 0 0.07 11.1960000991821 0 10
"5398" 1 0.6 16.0690002441406 0 10
"5399" 0 0.8 33.5480003356934 1 8
"5400" 0 0.09 6.13500022888184 0 5
"5401" 0 0.87 13.9460000991821 0 11
"5402" 0 0.05 8.48900032043457 0 11
"5403" 0 0.05 13.3649997711182 0 11
"5404" 1 1.1 34.4650001525879 1 1
"5405" 0 0.06 14.0640001296997 1 9
"5406" 1 0.82 45.3959999084473 0 10
"5407" 0 0.09 6.42799997329712 1 12
"5408" 1 0.62 18.7250003814697 0 15
"5409" 1 0.85 18.5809993743896 0 15
"5410" 1 0.93 29.632999420166 0 17
"5411" 0 0.05 3.66300010681152 0 10
"5412" 0 0.05 4.03700017929077 0 13
"5413" 1 0.6 33.8790016174316 0 15
"5414" 0 0.13 21.3199996948242 0 17
"5415" 0 0.74 101.900001525879 1 5
"5416" 1 1.68 88.7809982299805 0 8
"5417" 1 0.9 85.0630035400391 0 8
"5418" 1 1.98 66.338996887207 0 10
"5419" 1 2.03 78.4290008544922 1 5
"5420" 0 1.86 74.572998046875 1 5
"5421" 1 1.78 58.0950012207031 0 5
"5422" 1 0.4 2.3199999332428 1 8
"5423" 0 1.11 18.8209991455078 0 14
"5424" 0 0.7 34.742000579834 0 10
"5425" 0 0.98 47.4059982299805 0 16
"5426" 0 1.07 75.4130020141602 1 5
"5427" 0 1.43 82.4029998779297 0 7
"5428" 0 0.85 97.8489990234375 1 5
"5429" 0 1.07 34.390998840332 1 5
"5430" 0 1.69 95.5739974975586 1 6
"5431" 1 1.35 59.2099990844727 1 5
"5432" 0 0.37 5.39400005340576 0 8
"5433" 0 1.02 14.3629999160767 0 8
"5434" 0 1.14 109.66300201416 1 5
"5435" 0 1.02 101.964996337891 1 8
"5436" 0 2.56 95.5989990234375 1 7
"5437" 0 1.62 87.8529968261719 1 8
"5438" 1 1.15 67.4550018310547 1 12
"5439" 1 0.69 78.9869995117188 0 15
"5440" 0 1.06 28.30299949646 0 8
"5441" 0 0.98 4.72800016403198 1 0
"5442" 0 1.15 22.5970001220703 1 5
"5443" 0 1.36 33.0040016174316 0 15
"5444" 0 1.04 36.5970001220703 0 8
"5445" 1 1.5 33.2649993896484 1 0
"5446" 1 1.19 47.6969985961914 0 12
"5447" 0 1.22 63.7280006408691 0 0
"5448" 0 0.83 125.563003540039 1 5
"5449" 1 1 127.884002685547 1 4
"5450" 0 0.65 112.771003723145 0 5
"5451" 0 0.98 106.363998413086 0 5
"5452" 1 0.58 92.7480010986328 1 15
"5453" 0 0.52 72.8499984741211 0 5
"5454" 0 1.38 74.0739974975586 0 6
"5455" 0 0.45 5.09299993515015 1 7
"5456" 1 0.63 9.44400024414062 0 5
"5457" 0 0.27 5.30600023269653 0 7
"5458" 1 0.54 21.5930004119873 0 6
"5459" 0 0.54 32.0260009765625 0 9
"5460" 1 0.72 28.875 0 5
"5461" 0 0.57 22.6669998168945 0 5
"5462" 1 0.77 23.3700008392334 0 5
"5463" 0 0.62 56.8709983825684 1 0
"5464" 0 0.81 77.4990005493164 1 5
"5465" 1 0.72 60.8629989624023 0 14
"5466" 0 0.8 30.9120006561279 0 10
"5467" 0 0.24 12.3629999160767 0 5
"5468" 0 0.15 3.47399997711182 0 7
"5469" 0 0.43 12.3059997558594 0 7
"5470" 0 0.43 4.72499990463257 0 0
"5471" 0 0.46 2.03900003433228 0 10
"5472" 0 0.42 14.1809997558594 0 5
"5473" 0 0.35 9.64599990844727 0 5
"5474" 0 0.21 7.59299993515015 1 11
"5475" 0 0.16 7.95699977874756 1 11
"5476" 0 0.15 15.2030000686646 1 5
"5477" 0 0.25 3.77999997138977 1 7
"5478" 0 0.34 7.73799991607666 0 0
"5479" 0 0.27 11.5520000457764 0 4
"5480" 0 0.38 9.82499980926514 1 3
"5481" 0 0.16 2.8289999961853 0 4
"5482" 0 0.18 7.69899988174438 0 2
"5483" 0 0.28 3.62199997901917 0 5
"5484" 0 0.26 9.15299987792969 1 5
"5485" 0 0.1 9.19200038909912 1 3
"5486" 0 0.2 6.6100001335144 0 5
"5487" 0 0.29 3.66899991035461 0 3
"5488" 0 0.15 4.46199989318848 1 7
"5489" 1 0.22 6.86899995803833 0 5
"5490" 0 0.28 4.13299989700317 1 3
"5491" 0 0.28 5.21600008010864 1 5
"5492" 1 0.11 5.5770001411438 0 17
"5493" 0 0.3 4.97200012207031 1 5
"5494" 0 0.36 8.70600032806396 0 10
"5495" 1 0.75 34.1669998168945 1 8
"5496" 0 0.23 17.6009998321533 0 5
"5497" 0 0.12 11.4860000610352 0 5
"5498" 0 0.11 8.66600036621094 0 6
"5499" 0 0.05 5.90299987792969 1 5
"5500" 0 0.06 10.6510000228882 0 5
"5501" 1 0.86 86.4380035400391 1 0
"5502" 1 1.58 100.315002441406 1 5
"5503" 1 1.18 110.008003234863 0 9
"5504" 0 3.51 97.5139999389648 1 0
"5505" 0 3.12 62.2869987487793 1 4
"5506" 1 1.86 29.9150009155273 0 5
"5507" 0 0.45 10.4610004425049 0 5
"5508" 0 2.27 8.28999996185303 1 5
"5509" 0 2.77 25.7439994812012 1 5
"5510" 0 1.63 50.0250015258789 1 7
"5511" 1 1.5 45.3699989318848 0 7
"5512" 1 1.11 20.6219997406006 0 8
"5513" 0 0.39 12.2729997634888 0 8
"5514" 1 2.04 26.1049995422363 0 5
"5515" 1 0.86 20.9459991455078 0 4
"5516" 1 0.41 36.0460014343262 0 6
"5517" 1 0.48 4.13500022888184 1 5
"5518" 1 1.05 40.9529991149902 1 6
"5519" 1 1.33 29.6490001678467 0 8
"5520" 1 1.06 52.6829986572266 0 8
"5521" 1 1.28 48.6609992980957 0 6
"5522" 1 0.89 57.4669990539551 0 6
"5523" 1 1.03 32.1399993896484 0 5
"5524" 1 0.63 62.685001373291 0 7
"5525" 1 1.66 62.4309997558594 0 8
"5526" 0 1.05 69.5329971313477 1 7
"5527" 1 1.44 70.129997253418 1 6
"5528" 0 1.64 72.1370010375977 1 9
"5529" 1 2.93 69.8880004882812 0 5
"5530" 1 1.77 88.7750015258789 0 15
"5531" 1 2.81 104.304000854492 0 7
"5532" 1 3.77 83.2220001220703 1 7
"5533" 1 1.47 1.90499997138977 0 12
"5534" 1 1.16 20.3080005645752 0 8
"5535" 1 0.85 26.511999130249 0 6
"5536" 1 2.74 36.5379981994629 0 14
"5537" 1 1.88 20.8169994354248 0 14
"5538" 1 2.19 4.11299991607666 0 10
"5539" 1 1.35 29.0799999237061 0 10
"5540" 1 3.25 13.2410001754761 0 5
"5541" 1 2.92 37.8800010681152 0 5
"5542" 1 2.95 52.4770011901855 0 14
"5543" 0 0.39 8.38899993896484 0 7
"5544" 0 0.46 15.4350004196167 1 6
"5545" 1 1.19 17.0429992675781 0 8
"5546" 1 2.61 20.6389999389648 0 8
"5547" 1 3.37 19.4209995269775 0 5
"5548" 0 0.49 14.7250003814697 1 7
"5549" 1 0.2 6.90299987792969 0 6
"5550" 1 0.58 17.1539993286133 1 7
"5551" 1 0.78 5.54199981689453 1 10
"5552" 1 0.58 16.1270008087158 1 6
"5553" 0 0.5 9.92899990081787 1 7
"5554" 1 2.69 23.2490005493164 1 7
"5555" 1 1.66 26.007999420166 1 6
"5556" 1 1.83 22.0629997253418 0 12
"5557" 1 1.76 27.5429992675781 0 10
"5558" 0 0.49 5.55800008773804 1 5
"5559" 1 2.91 13.6590003967285 1 6
"5560" 1 0.75 16.7269992828369 1 6
"5561" 1 3.22 14.5129995346069 0 15
"5562" 0 0.41 3.7409999370575 0 15
"5563" 1 2.29 3.49900007247925 0 12
"5564" 1 1.75 11.9320001602173 0 15
"5565" 1 2.33 8.69499969482422 0 10
"5566" 1 2.73 10.0900001525879 0 12
